dataset,feature_set,model,raw_model,group_sparse_dimension,group_sparsity,pre_truncation_sparse_dimension,actual_sparse_dimension,pre_truncation_sparsity,actual_sparsity,dense_dimension,p5,p95,p95_over_p5,stats_path
visual_genome,truncated,Qwen__Qwen3-1.7B-Base_text,topk_16384_Qwen__Qwen3-1.7B-Base_text_k_128,16384,128,16384,15126,128,45.8457,2048,0.0111363,0.0887757,7.97173,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_Qwen__Qwen3-1.7B-Base_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,Qwen__Qwen3-4B-Base_text,topk_16384_Qwen__Qwen3-4B-Base_text_k_128,16384,128,16384,15385,128,40.8523,2560,0.0112631,0.0877425,7.79026,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_Qwen__Qwen3-4B-Base_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,BAAI__bge-base-en-v1.5_text,topk_16384_BAAI__bge-base-en-v1.5_text_k_32,16384,32,16384,9587,32,18.5911,768,0.0258465,0.294767,11.4045,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_BAAI__bge-base-en-v1.5_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,BAAI__bge-large-en-v1.5_text,topk_16384_BAAI__bge-large-en-v1.5_text_k_32,16384,32,16384,9458,32,18.8704,1024,0.0251976,0.294414,11.6842,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_BAAI__bge-large-en-v1.5_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,codefuse-ai__F2LLM-1.7B_text,topk_16384_codefuse-ai__F2LLM-1.7B_text_k_32,16384,32,16384,12253,32,23.0092,2048,0.0314145,0.292297,9.30452,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_codefuse-ai__F2LLM-1.7B_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,codefuse-ai__F2LLM-4B_text,topk_16384_codefuse-ai__F2LLM-4B_text_k_32,16384,32,16384,13250,32,23.6557,2560,0.0327303,0.28757,8.78605,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_codefuse-ai__F2LLM-4B_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,facebook__dinov2-base_img,topk_16384_facebook__dinov2-base_img_k_32,16384,32,16384,16312,32,31.9997,768,0.0369236,0.252441,6.83685,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_facebook__dinov2-base_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,facebook__dinov2-large_img,topk_16384_facebook__dinov2-large_img_k_32,16384,32,16384,16295,32,31.9992,1024,0.0318728,0.267687,8.39862,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_facebook__dinov2-large_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,facebook__vit-mae-huge_img,topk_16384_facebook__vit-mae-huge_img_k_32,16384,32,16384,11802,32,19.5648,1280,0.0303962,0.155136,5.10379,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_facebook__vit-mae-huge_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,facebook__vit-mae-large_img,topk_16384_facebook__vit-mae-large_img_k_32,16384,32,16384,8466,32,18.716,1024,0.0371367,0.173793,4.67981,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_facebook__vit-mae-large_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,google__gemma-3-1b-it_text,topk_16384_google__gemma-3-1b-it_text_k_32,16384,32,16384,9008,32,18.2555,1152,0.0333885,0.233623,6.99711,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_google__gemma-3-1b-it_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,google__gemma-3-4b-it_text,topk_16384_google__gemma-3-4b-it_text_k_32,16384,32,16384,11425,32,19.0366,2560,0.031951,0.231986,7.26069,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_google__gemma-3-4b-it_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-base-patch16-256_img,topk_16384_google__siglip2-base-patch16-256_img_k_32,16384,32,16384,12248,32,27.7615,768,0.0399248,0.253171,6.34119,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_google__siglip2-base-patch16-256_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-base-patch16-256_text,topk_16384_google__siglip2-base-patch16-256_text_k_32,16384,32,16384,9888,32,19.9395,768,0.0289573,0.293752,10.1443,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_google__siglip2-base-patch16-256_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-large-patch16-256_img,topk_16384_google__siglip2-large-patch16-256_img_k_32,16384,32,16384,11782,32,28.0797,1024,0.0402489,0.257826,6.40578,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_google__siglip2-large-patch16-256_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-large-patch16-256_text,topk_16384_google__siglip2-large-patch16-256_text_k_32,16384,32,16384,10414,32,20.3256,1024,0.0307455,0.282401,9.1851,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_google__siglip2-large-patch16-256_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img,topk_16384_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img_k_32,16384,32,16384,12854,32,28.2963,512,0.0428923,0.231121,5.38841,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text,topk_16384_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text_k_32,16384,32,16384,11322,32,19.17,512,0.0269072,0.307126,11.4143,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img,topk_16384_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img_k_32,16384,32,16384,13682,32,29.2664,1024,0.041509,0.249676,6.015,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text,topk_16384_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text_k_32,16384,32,16384,10699,32,19.8441,1024,0.029232,0.293988,10.0571,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,meta-llama__Llama-3.2-1B-Instruct_text,topk_16384_meta-llama__Llama-3.2-1B-Instruct_text_k_32,16384,32,16384,8295,32,17.5149,2048,0.0305928,0.225879,7.38339,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_meta-llama__Llama-3.2-1B-Instruct_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,meta-llama__Llama-3.2-3B-Instruct_text,topk_16384_meta-llama__Llama-3.2-3B-Instruct_text_k_32,16384,32,16384,8918,32,18.4945,3072,0.0314317,0.239794,7.62903,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_meta-llama__Llama-3.2-3B-Instruct_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,microsoft__beit-base-patch16-224_img,topk_16384_microsoft__beit-base-patch16-224_img_k_32,16384,32,16384,16309,32,31.9998,768,0.0388014,0.225075,5.80069,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_microsoft__beit-base-patch16-224_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,microsoft__beit-large-patch16-224_img,topk_16384_microsoft__beit-large-patch16-224_img_k_32,16384,32,16384,16358,32,31.9998,1024,0.0371547,0.236853,6.37478,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_microsoft__beit-large-patch16-224_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,nomic-ai__nomic-embed-text-v1.5_text,topk_16384_nomic-ai__nomic-embed-text-v1.5_text_k_32,16384,32,16384,9404,32,19.3043,768,0.0242776,0.304992,12.5627,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_nomic-ai__nomic-embed-text-v1.5_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,nomic-ai__nomic-embed-text-v2-moe_text,topk_16384_nomic-ai__nomic-embed-text-v2-moe_text_k_32,16384,32,16384,8001,32,18.4071,768,0.0289007,0.298165,10.3169,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_nomic-ai__nomic-embed-text-v2-moe_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-base-patch32_img,topk_16384_openai__clip-vit-base-patch32_img_k_32,16384,32,16384,13494,32,29.2083,512,0.0391038,0.228169,5.83494,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_openai__clip-vit-base-patch32_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-base-patch32_text,topk_16384_openai__clip-vit-base-patch32_text_k_32,16384,32,16384,11921,32,19.5029,512,0.0275645,0.294967,10.701,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_openai__clip-vit-base-patch32_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-large-patch14_img,topk_16384_openai__clip-vit-large-patch14_img_k_32,16384,32,16384,14821,32,30.048,768,0.039517,0.241423,6.10934,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_openai__clip-vit-large-patch14_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-large-patch14_text,topk_16384_openai__clip-vit-large-patch14_text_k_32,16384,32,16384,11422,32,20.438,768,0.0282427,0.290792,10.2962,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_openai__clip-vit-large-patch14_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,Qwen__Qwen3-1.7B-Base_text,topk_16384_Qwen__Qwen3-1.7B-Base_text_k_32,16384,32,16384,10365,32,19.3668,2048,0.028953,0.221531,7.6514,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_Qwen__Qwen3-1.7B-Base_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,Qwen__Qwen3-4B-Base_text,topk_16384_Qwen__Qwen3-4B-Base_text_k_32,16384,32,16384,9710,32,18.5046,2560,0.0290642,0.205751,7.0792,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_Qwen__Qwen3-4B-Base_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,BAAI__bge-base-en-v1.5_text,topk_16384_BAAI__bge-base-en-v1.5_text_k_64,16384,64,16384,13218,64,27.3988,768,0.015027,0.193868,12.9013,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_BAAI__bge-base-en-v1.5_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,BAAI__bge-large-en-v1.5_text,topk_16384_BAAI__bge-large-en-v1.5_text_k_64,16384,64,16384,13397,64,28.5138,1024,0.0144733,0.187733,12.971,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_BAAI__bge-large-en-v1.5_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,codefuse-ai__F2LLM-1.7B_text,topk_16384_codefuse-ai__F2LLM-1.7B_text_k_64,16384,64,16384,15704,64,39.4002,2048,0.0181161,0.202969,11.2038,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_codefuse-ai__F2LLM-1.7B_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,codefuse-ai__F2LLM-4B_text,topk_16384_codefuse-ai__F2LLM-4B_text_k_64,16384,64,16384,15987,64,42.1567,2560,0.0188635,0.198664,10.5317,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_codefuse-ai__F2LLM-4B_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,facebook__dinov2-base_img,topk_16384_facebook__dinov2-base_img_k_64,16384,64,16384,16364,64,63.3617,768,0.025118,0.185073,7.36813,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_facebook__dinov2-base_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,facebook__dinov2-large_img,topk_16384_facebook__dinov2-large_img_k_64,16384,64,16384,16331,64,63.7409,1024,0.0217118,0.194673,8.96623,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_facebook__dinov2-large_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,facebook__vit-mae-huge_img,topk_16384_facebook__vit-mae-huge_img_k_64,16384,64,16384,16115,64,33.9585,1280,0.0189728,0.104986,5.53349,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_facebook__vit-mae-huge_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,facebook__vit-mae-large_img,topk_16384_facebook__vit-mae-large_img_k_64,16384,64,16384,16029,64,31.1038,1024,0.0228774,0.118996,5.20144,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_facebook__vit-mae-large_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,google__gemma-3-1b-it_text,topk_16384_google__gemma-3-1b-it_text_k_64,16384,64,16384,15698,64,29.3888,1152,0.0197309,0.143592,7.27752,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_google__gemma-3-1b-it_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,google__gemma-3-4b-it_text,topk_16384_google__gemma-3-4b-it_text_k_64,16384,64,16384,15873,64,32.7983,2560,0.0187409,0.145958,7.78824,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_google__gemma-3-4b-it_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-base-patch16-256_img,topk_16384_google__siglip2-base-patch16-256_img_k_64,16384,64,16384,15983,64,45.0838,768,0.0253152,0.183988,7.26788,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_google__siglip2-base-patch16-256_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-base-patch16-256_text,topk_16384_google__siglip2-base-patch16-256_text_k_64,16384,64,16384,14472,64,31.8706,768,0.0164526,0.203958,12.3967,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_google__siglip2-base-patch16-256_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-large-patch16-256_img,topk_16384_google__siglip2-large-patch16-256_img_k_64,16384,64,16384,15693,64,45.7477,1024,0.0249241,0.187682,7.53016,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_google__siglip2-large-patch16-256_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-large-patch16-256_text,topk_16384_google__siglip2-large-patch16-256_text_k_64,16384,64,16384,15001,64,32.6058,1024,0.0180389,0.19326,10.7135,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_google__siglip2-large-patch16-256_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img,topk_16384_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img_k_64,16384,64,16384,16275,64,46.5954,512,0.0282605,0.169612,6.00173,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text,topk_16384_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text_k_64,16384,64,16384,15058,64,30.5333,512,0.0156479,0.197197,12.6022,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img,topk_16384_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img_k_64,16384,64,16384,16039,64,49.118,1024,0.0269098,0.179611,6.67456,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text,topk_16384_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text_k_64,16384,64,16384,14669,64,32.0533,1024,0.0167427,0.203237,12.1389,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,meta-llama__Llama-3.2-1B-Instruct_text,topk_16384_meta-llama__Llama-3.2-1B-Instruct_text_k_64,16384,64,16384,15515,64,29.8269,2048,0.0177032,0.143266,8.09264,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_meta-llama__Llama-3.2-1B-Instruct_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,meta-llama__Llama-3.2-3B-Instruct_text,topk_16384_meta-llama__Llama-3.2-3B-Instruct_text_k_64,16384,64,16384,15509,64,32.133,3072,0.0177851,0.157042,8.82998,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_meta-llama__Llama-3.2-3B-Instruct_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,microsoft__beit-base-patch16-224_img,topk_16384_microsoft__beit-base-patch16-224_img_k_64,16384,64,16384,16365,64,63.4879,768,0.0272404,0.156832,5.75734,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_microsoft__beit-base-patch16-224_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,microsoft__beit-large-patch16-224_img,topk_16384_microsoft__beit-large-patch16-224_img_k_64,16384,64,16384,16355,64,63.5778,1024,0.0267243,0.162864,6.0942,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_microsoft__beit-large-patch16-224_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,nomic-ai__nomic-embed-text-v1.5_text,topk_16384_nomic-ai__nomic-embed-text-v1.5_text_k_64,16384,64,16384,12464,64,27.6284,768,0.0137996,0.202276,14.6581,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_nomic-ai__nomic-embed-text-v1.5_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,nomic-ai__nomic-embed-text-v2-moe_text,topk_16384_nomic-ai__nomic-embed-text-v2-moe_text_k_64,16384,64,16384,13234,64,28.1181,768,0.0148908,0.202929,13.6278,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_nomic-ai__nomic-embed-text-v2-moe_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-base-patch32_img,topk_16384_openai__clip-vit-base-patch32_img_k_64,16384,64,16384,16216,64,44.6832,512,0.0255316,0.1704,6.67408,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_openai__clip-vit-base-patch32_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-base-patch32_text,topk_16384_openai__clip-vit-base-patch32_text_k_64,16384,64,16384,15272,64,30.1016,512,0.0163975,0.198987,12.1353,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_openai__clip-vit-base-patch32_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-large-patch14_img,topk_16384_openai__clip-vit-large-patch14_img_k_64,16384,64,16384,16206,64,48.8902,768,0.0260699,0.176949,6.78749,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_openai__clip-vit-large-patch14_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-large-patch14_text,topk_16384_openai__clip-vit-large-patch14_text_k_64,16384,64,16384,14799,64,31.7963,768,0.0168074,0.195592,11.6372,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_openai__clip-vit-large-patch14_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,Qwen__Qwen3-1.7B-Base_text,topk_16384_Qwen__Qwen3-1.7B-Base_text_k_64,16384,64,16384,15791,64,32.2045,2048,0.0172485,0.13732,7.96129,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_Qwen__Qwen3-1.7B-Base_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,Qwen__Qwen3-4B-Base_text,topk_16384_Qwen__Qwen3-4B-Base_text_k_64,16384,64,16384,15711,64,30.5791,2560,0.0171786,0.129968,7.5657,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_Qwen__Qwen3-4B-Base_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,BAAI__bge-base-en-v1.5_text,topk_8192_BAAI__bge-base-en-v1.5_text_k_128,8192,128,8192,6557,128,27.383,768,0.0111988,0.127848,11.4162,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_BAAI__bge-base-en-v1.5_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,BAAI__bge-large-en-v1.5_text,topk_8192_BAAI__bge-large-en-v1.5_text_k_128,8192,128,8192,6887,128,32.0809,1024,0.0103632,0.126879,12.2432,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_BAAI__bge-large-en-v1.5_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,codefuse-ai__F2LLM-1.7B_text,topk_8192_codefuse-ai__F2LLM-1.7B_text_k_128,8192,128,8192,6844,128,54.487,2048,0.0119032,0.153381,12.8857,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_codefuse-ai__F2LLM-1.7B_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,codefuse-ai__F2LLM-4B_text,topk_8192_codefuse-ai__F2LLM-4B_text_k_128,8192,128,8192,7040,128,61.2736,2560,0.0124611,0.149683,12.012,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_codefuse-ai__F2LLM-4B_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,facebook__dinov2-base_img,topk_8192_facebook__dinov2-base_img_k_128,8192,128,8192,8154,128,122.318,768,0.0166519,0.132716,7.97002,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_facebook__dinov2-base_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,facebook__dinov2-large_img,topk_8192_facebook__dinov2-large_img_k_128,8192,128,8192,8171,128,125.256,1024,0.0140438,0.139725,9.94927,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_facebook__dinov2-large_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,facebook__vit-mae-huge_img,topk_8192_facebook__vit-mae-huge_img_k_128,8192,128,8192,7532,128,44.1336,1280,0.0132917,0.0766615,5.76763,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_facebook__vit-mae-huge_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,facebook__vit-mae-large_img,topk_8192_facebook__vit-mae-large_img_k_128,8192,128,8192,7558,128,34.1561,1024,0.0159833,0.0905793,5.66711,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_facebook__vit-mae-large_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,google__gemma-3-1b-it_text,topk_8192_google__gemma-3-1b-it_text_k_128,8192,128,8192,7240,128,40.7919,1152,0.0128517,0.0948669,7.38164,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_google__gemma-3-1b-it_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,google__gemma-3-4b-it_text,topk_8192_google__gemma-3-4b-it_text_k_128,8192,128,8192,7365,128,47.0635,2560,0.0119291,0.100264,8.40498,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_google__gemma-3-4b-it_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-base-patch16-256_img,topk_8192_google__siglip2-base-patch16-256_img_k_128,8192,128,8192,7683,128,44.0479,768,0.0182311,0.14784,8.10922,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_google__siglip2-base-patch16-256_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-base-patch16-256_text,topk_8192_google__siglip2-base-patch16-256_text_k_128,8192,128,8192,7063,128,35.0784,768,0.0114441,0.141764,12.3876,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_google__siglip2-base-patch16-256_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-large-patch16-256_img,topk_8192_google__siglip2-large-patch16-256_img_k_128,8192,128,8192,7438,128,45.8452,1024,0.0176984,0.153792,8.6896,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_google__siglip2-large-patch16-256_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-large-patch16-256_text,topk_8192_google__siglip2-large-patch16-256_text_k_128,8192,128,8192,7122,128,37.0745,1024,0.0126107,0.143326,11.3654,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_google__siglip2-large-patch16-256_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img,topk_8192_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img_k_128,8192,128,8192,7696,128,27.2752,512,0.0211034,0.137073,6.49531,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text,topk_8192_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text_k_128,8192,128,8192,7327,128,32.4161,512,0.0113851,0.135548,11.9058,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text_k_128/sparse_features_statistics.npz
